ID_REGISTRO,ID_IOT,VL_COORDX,VL_COORDY,VL_COORDZ,DTH_REGISTRO,BSSID,RSSI
391,1,8.26,0.78,0.57,2025-07-31 01:12:04,24:FD:0D:D7:17:4A,-51
392,2,2.96,0.0,0.5,2025-07-31 01:12:08,24:FD:0D:D7:17:4A,-60
393,1,8.26,0.78,0.57,2025-07-31 01:12:13,24:FD:0D:D7:17:4A,-51
394,2,2.96,0.0,0.5,2025-07-31 01:12:17,24:FD:0D:D7:17:4A,-57
395,1,8.26,0.78,0.57,2025-07-31 01:12:22,24:FD:0D:D7:17:4A,-51
396,2,2.96,0.0,0.5,2025-07-31 01:12:25,24:FD:0D:D7:17:4A,-59
397,1,8.26,0.78,0.57,2025-07-31 01:12:31,24:FD:0D:D7:17:4A,-52
398,2,2.96,0.0,0.5,2025-07-31 01:12:34,24:FD:0D:D7:17:4A,-57
399,1,8.26,0.78,0.57,2025-07-31 01:12:40,24:FD:0D:D7:17:4A,-51
400,2,2.96,0.0,0.5,2025-07-31 01:12:43,24:FD:0D:D7:17:4A,-58
401,1,8.26,0.78,0.57,2025-07-31 01:12:49,24:FD:0D:D7:17:4A,-50
402,2,2.96,0.0,0.5,2025-07-31 01:12:51,24:FD:0D:D7:17:4A,-55
403,1,8.26,0.78,0.57,2025-07-31 01:12:58,24:FD:0D:D7:17:4A,-51
404,2,2.96,0.0,0.5,2025-07-31 01:13:00,24:FD:0D:D7:17:4A,-55
405,1,8.26,0.78,0.57,2025-07-31 01:13:07,24:FD:0D:D7:17:4A,-52
406,2,2.96,0.0,0.5,2025-07-31 01:13:09,24:FD:0D:D7:17:4A,-58
407,1,8.26,0.78,0.57,2025-07-31 01:13:17,24:FD:0D:D7:17:4A,-52
408,2,2.96,0.0,0.5,2025-07-31 01:13:18,24:FD:0D:D7:17:4A,-58
409,1,8.26,0.78,0.57,2025-07-31 01:13:26,24:FD:0D:D7:17:4A,-51
410,2,2.96,0.0,0.5,2025-07-31 01:13:26,24:FD:0D:D7:17:4A,-56
411,1,8.26,0.78,0.57,2025-07-31 01:13:34,24:FD:0D:D7:17:4A,-51
412,2,2.96,0.0,0.5,2025-07-31 01:13:35,24:FD:0D:D7:17:4A,-58
413,1,8.26,0.78,0.57,2025-07-31 01:13:43,24:FD:0D:D7:17:4A,-51
414,2,2.96,0.0,0.5,2025-07-31 01:13:44,24:FD:0D:D7:17:4A,-58
415,2,2.96,0.0,0.5,2025-07-31 01:13:52,24:FD:0D:D7:17:4A,-58
416,1,8.26,0.78,0.57,2025-07-31 01:13:52,24:FD:0D:D7:17:4A,-51
417,2,2.96,0.0,0.5,2025-07-31 01:14:01,24:FD:0D:D7:17:4A,-56
418,1,8.26,0.78,0.57,2025-07-31 01:14:02,24:FD:0D:D7:17:4A,-51
419,2,2.96,0.0,0.5,2025-07-31 01:14:10,24:FD:0D:D7:17:4A,-59
420,1,8.26,0.78,0.57,2025-07-31 01:14:10,24:FD:0D:D7:17:4A,-51
421,2,2.96,0.0,0.5,2025-07-31 01:14:18,24:FD:0D:D7:17:4A,-62
422,1,8.26,0.78,0.57,2025-07-31 01:14:20,24:FD:0D:D7:17:4A,-50
423,2,2.96,0.0,0.5,2025-07-31 01:14:27,24:FD:0D:D7:17:4A,-61
424,1,8.26,0.78,0.57,2025-07-31 01:14:29,24:FD:0D:D7:17:4A,-52
425,2,2.96,0.0,0.5,2025-07-31 01:14:36,24:FD:0D:D7:17:4A,-61
426,1,8.26,0.78,0.57,2025-07-31 01:14:38,24:FD:0D:D7:17:4A,-51
427,2,2.96,0.0,0.5,2025-07-31 01:14:45,24:FD:0D:D7:17:4A,-61
428,1,8.26,0.78,0.57,2025-07-31 01:14:47,24:FD:0D:D7:17:4A,-51
429,2,2.96,0.0,0.5,2025-07-31 01:14:53,24:FD:0D:D7:17:4A,-63
430,1,8.26,0.78,0.57,2025-07-31 01:14:56,24:FD:0D:D7:17:4A,-52
431,2,2.96,0.0,0.5,2025-07-31 01:15:02,24:FD:0D:D7:17:4A,-57
432,1,8.26,0.78,0.57,2025-07-31 01:15:05,24:FD:0D:D7:17:4A,-51
433,2,2.96,0.0,0.5,2025-07-31 01:15:10,24:FD:0D:D7:17:4A,-57
434,1,8.26,0.78,0.57,2025-07-31 01:15:14,24:FD:0D:D7:17:4A,-51
435,2,2.96,0.0,0.5,2025-07-31 01:15:19,24:FD:0D:D7:17:4A,-57
436,1,8.26,0.78,0.57,2025-07-31 01:15:23,24:FD:0D:D7:17:4A,-51
437,2,2.96,0.0,0.5,2025-07-31 01:15:28,24:FD:0D:D7:17:4A,-58
438,1,8.26,0.78,0.57,2025-07-31 01:15:32,24:FD:0D:D7:17:4A,-52
439,2,2.96,0.0,0.5,2025-07-31 01:15:36,24:FD:0D:D7:17:4A,-64
440,1,8.26,0.78,0.57,2025-07-31 01:15:40,24:FD:0D:D7:17:4A,-54
441,2,2.96,0.0,0.5,2025-07-31 01:15:45,24:FD:0D:D7:17:4A,-57
442,1,8.26,0.78,0.57,2025-07-31 01:15:49,24:FD:0D:D7:17:4A,-51
443,2,2.96,0.0,0.5,2025-07-31 01:15:54,24:FD:0D:D7:17:4A,-57
444,1,8.26,0.78,0.57,2025-07-31 01:15:58,24:FD:0D:D7:17:4A,-50
445,2,2.96,0.0,0.5,2025-07-31 01:16:02,24:FD:0D:D7:17:4A,-57
446,1,8.26,0.78,0.57,2025-07-31 01:16:07,24:FD:0D:D7:17:4A,-51
447,2,2.96,0.0,0.5,2025-07-31 01:16:11,24:FD:0D:D7:17:4A,-56
448,1,8.26,0.78,0.57,2025-07-31 01:16:16,24:FD:0D:D7:17:4A,-51
449,2,2.96,0.0,0.5,2025-07-31 01:16:19,24:FD:0D:D7:17:4A,-54
450,1,8.26,0.78,0.57,2025-07-31 01:16:25,24:FD:0D:D7:17:4A,-51
451,2,2.96,0.0,0.5,2025-07-31 01:16:28,24:FD:0D:D7:17:4A,-55
452,1,8.26,0.78,0.57,2025-07-31 01:16:33,24:FD:0D:D7:17:4A,-52
453,2,2.96,0.0,0.5,2025-07-31 01:16:37,24:FD:0D:D7:17:4A,-58
454,1,8.26,0.78,0.57,2025-07-31 01:16:42,24:FD:0D:D7:17:4A,-51
455,2,2.96,0.0,0.5,2025-07-31 01:16:45,24:FD:0D:D7:17:4A,-58
456,1,8.26,0.78,0.57,2025-07-31 01:16:52,24:FD:0D:D7:17:4A,-52
457,2,2.96,0.0,0.5,2025-07-31 01:16:54,24:FD:0D:D7:17:4A,-59
458,1,8.26,0.78,0.57,2025-07-31 01:17:01,24:FD:0D:D7:17:4A,-51
459,2,2.96,0.0,0.5,2025-07-31 01:17:03,24:FD:0D:D7:17:4A,-59
460,1,8.26,0.78,0.57,2025-07-31 01:17:10,24:FD:0D:D7:17:4A,-55
461,2,2.96,0.0,0.5,2025-07-31 01:17:11,24:FD:0D:D7:17:4A,-55
462,1,8.26,0.78,0.57,2025-07-31 01:17:19,24:FD:0D:D7:17:4A,-56
463,2,2.96,0.0,0.5,2025-07-31 01:17:20,24:FD:0D:D7:17:4A,-59
464,1,8.26,0.78,0.57,2025-07-31 01:17:28,24:FD:0D:D7:17:4A,-51
465,2,2.96,0.0,0.5,2025-07-31 01:17:28,24:FD:0D:D7:17:4A,-57
466,1,8.26,0.78,0.57,2025-07-31 01:17:37,24:FD:0D:D7:17:4A,-50
467,2,2.96,0.0,0.5,2025-07-31 01:17:37,24:FD:0D:D7:17:4A,-59
468,2,2.96,0.0,0.5,2025-07-31 01:17:45,24:FD:0D:D7:17:4A,-58
469,1,8.26,0.78,0.57,2025-07-31 01:17:46,24:FD:0D:D7:17:4A,-53
470,2,2.96,0.0,0.5,2025-07-31 01:17:54,24:FD:0D:D7:17:4A,-55
471,1,8.26,0.78,0.57,2025-07-31 01:17:55,24:FD:0D:D7:17:4A,-54
472,2,2.96,0.0,0.5,2025-07-31 01:18:03,24:FD:0D:D7:17:4A,-59
473,1,8.26,0.78,0.57,2025-07-31 01:18:04,24:FD:0D:D7:17:4A,-54
474,2,2.96,0.0,0.5,2025-07-31 01:18:11,24:FD:0D:D7:17:4A,-59
475,1,8.26,0.78,0.57,2025-07-31 01:18:13,24:FD:0D:D7:17:4A,-52
476,2,2.96,0.0,0.5,2025-07-31 01:18:20,24:FD:0D:D7:17:4A,-57
477,1,8.26,0.78,0.57,2025-07-31 01:18:22,24:FD:0D:D7:17:4A,-51
478,2,2.96,0.0,0.5,2025-07-31 01:18:29,24:FD:0D:D7:17:4A,-62
479,1,8.26,0.78,0.57,2025-07-31 01:18:31,24:FD:0D:D7:17:4A,-52
480,2,2.96,0.0,0.5,2025-07-31 01:18:37,24:FD:0D:D7:17:4A,-61
481,1,8.26,0.78,0.57,2025-07-31 01:18:40,24:FD:0D:D7:17:4A,-52
482,2,2.96,0.0,0.5,2025-07-31 01:18:46,24:FD:0D:D7:17:4A,-56
483,1,8.26,0.78,0.57,2025-07-31 01:18:49,24:FD:0D:D7:17:4A,-51
484,2,2.96,0.0,0.5,2025-07-31 01:18:54,24:FD:0D:D7:17:4A,-61
485,1,8.26,0.78,0.57,2025-07-31 01:18:58,24:FD:0D:D7:17:4A,-52
486,2,2.96,0.0,0.5,2025-07-31 01:19:03,24:FD:0D:D7:17:4A,-63
487,1,8.26,0.78,0.57,2025-07-31 01:19:06,24:FD:0D:D7:17:4A,-53
488,2,2.96,0.0,0.5,2025-07-31 01:19:12,24:FD:0D:D7:17:4A,-57
489,1,8.26,0.78,0.57,2025-07-31 01:19:15,24:FD:0D:D7:17:4A,-51
490,2,2.96,0.0,0.5,2025-07-31 01:19:20,24:FD:0D:D7:17:4A,-56
491,1,8.26,0.78,0.57,2025-07-31 01:19:24,24:FD:0D:D7:17:4A,-51
492,2,2.96,0.0,0.5,2025-07-31 01:19:29,24:FD:0D:D7:17:4A,-56
493,1,8.26,0.78,0.57,2025-07-31 01:19:33,24:FD:0D:D7:17:4A,-52
494,2,2.96,0.0,0.5,2025-07-31 01:19:37,24:FD:0D:D7:17:4A,-59
495,1,8.26,0.78,0.57,2025-07-31 01:19:42,24:FD:0D:D7:17:4A,-51
496,2,2.96,0.0,0.5,2025-07-31 01:19:46,24:FD:0D:D7:17:4A,-57
497,1,8.26,0.78,0.57,2025-07-31 01:19:51,24:FD:0D:D7:17:4A,-51
498,2,2.96,0.0,0.5,2025-07-31 01:19:55,24:FD:0D:D7:17:4A,-58
499,1,8.26,0.78,0.57,2025-07-31 01:20:00,24:FD:0D:D7:17:4A,-51
500,2,2.96,0.0,0.5,2025-07-31 01:20:03,24:FD:0D:D7:17:4A,-58
501,1,8.26,0.78,0.57,2025-07-31 01:20:09,24:FD:0D:D7:17:4A,-50
502,2,2.96,0.0,0.5,2025-07-31 01:20:12,24:FD:0D:D7:17:4A,-58
503,1,8.26,0.78,0.57,2025-07-31 01:20:18,24:FD:0D:D7:17:4A,-51
504,2,2.96,0.0,0.5,2025-07-31 01:20:21,24:FD:0D:D7:17:4A,-58
505,1,8.26,0.78,0.57,2025-07-31 01:20:27,24:FD:0D:D7:17:4A,-52
506,2,2.96,0.0,0.5,2025-07-31 01:20:29,24:FD:0D:D7:17:4A,-59
507,1,8.26,0.78,0.57,2025-07-31 01:20:36,24:FD:0D:D7:17:4A,-51
508,2,2.96,0.0,0.5,2025-07-31 01:20:38,24:FD:0D:D7:17:4A,-60
509,1,8.26,0.78,0.57,2025-07-31 01:20:45,24:FD:0D:D7:17:4A,-52
510,2,2.96,0.0,0.5,2025-07-31 01:20:47,24:FD:0D:D7:17:4A,-59
511,1,8.26,0.78,0.57,2025-07-31 01:20:54,24:FD:0D:D7:17:4A,-52
512,2,2.96,0.0,0.5,2025-07-31 01:20:55,24:FD:0D:D7:17:4A,-59
513,1,8.26,0.78,0.57,2025-07-31 01:21:03,24:FD:0D:D7:17:4A,-52
514,2,2.96,0.0,0.5,2025-07-31 01:21:04,24:FD:0D:D7:17:4A,-61
515,1,8.26,0.78,0.57,2025-07-31 01:21:12,24:FD:0D:D7:17:4A,-51
516,2,2.96,0.0,0.5,2025-07-31 01:21:13,24:FD:0D:D7:17:4A,-60
517,1,8.26,0.78,0.57,2025-07-31 01:21:21,24:FD:0D:D7:17:4A,-51
518,2,2.96,0.0,0.5,2025-07-31 01:21:21,24:FD:0D:D7:17:4A,-57
519,1,8.26,0.78,0.57,2025-07-31 01:21:30,24:FD:0D:D7:17:4A,-52
520,2,2.96,0.0,0.5,2025-07-31 01:21:30,24:FD:0D:D7:17:4A,-60
521,1,8.26,0.78,0.57,2025-07-31 01:21:39,24:FD:0D:D7:17:4A,-51
522,2,2.96,0.0,0.5,2025-07-31 01:21:39,24:FD:0D:D7:17:4A,-60
523,1,8.26,0.78,0.57,2025-07-31 01:21:48,24:FD:0D:D7:17:4A,-51
524,2,2.96,0.0,0.5,2025-07-31 01:21:48,24:FD:0D:D7:17:4A,-57
525,1,8.26,0.78,0.57,2025-07-31 01:21:56,24:FD:0D:D7:17:4A,-52
526,2,2.96,0.0,0.5,2025-07-31 01:21:57,24:FD:0D:D7:17:4A,-58
527,2,2.96,0.0,0.5,2025-07-31 01:22:05,24:FD:0D:D7:17:4A,-60
528,1,8.26,0.78,0.57,2025-07-31 01:22:05,24:FD:0D:D7:17:4A,-51
529,2,2.96,0.0,0.5,2025-07-31 01:22:14,24:FD:0D:D7:17:4A,-57
530,1,8.26,0.78,0.57,2025-07-31 01:22:14,24:FD:0D:D7:17:4A,-50
531,2,2.96,0.0,0.5,2025-07-31 01:22:23,24:FD:0D:D7:17:4A,-58
532,1,8.26,0.78,0.57,2025-07-31 01:22:23,24:FD:0D:D7:17:4A,-51
533,2,2.96,0.0,0.5,2025-07-31 01:22:31,24:FD:0D:D7:17:4A,-59
534,1,8.26,0.78,0.57,2025-07-31 01:22:32,24:FD:0D:D7:17:4A,-51
535,2,2.96,0.0,0.5,2025-07-31 01:22:40,24:FD:0D:D7:17:4A,-72
536,1,8.26,0.78,0.57,2025-07-31 01:22:41,24:FD:0D:D7:17:4A,-52
537,2,2.96,0.0,0.5,2025-07-31 01:22:48,24:FD:0D:D7:17:4A,-73
538,1,8.26,0.78,0.57,2025-07-31 01:22:50,24:FD:0D:D7:17:4A,-52
539,2,2.96,0.0,0.5,2025-07-31 01:22:57,24:FD:0D:D7:17:4A,-58
540,1,8.26,0.78,0.57,2025-07-31 01:22:59,24:FD:0D:D7:17:4A,-52
541,2,2.96,0.0,0.5,2025-07-31 01:23:06,24:FD:0D:D7:17:4A,-69
542,1,8.26,0.78,0.57,2025-07-31 01:23:08,24:FD:0D:D7:17:4A,-52
543,2,2.96,0.0,0.5,2025-07-31 01:23:14,24:FD:0D:D7:17:4A,-58
544,1,8.26,0.78,0.57,2025-07-31 01:23:17,24:FD:0D:D7:17:4A,-51
545,2,2.96,0.0,0.5,2025-07-31 01:23:23,24:FD:0D:D7:17:4A,-58
546,1,8.26,0.78,0.57,2025-07-31 01:23:26,24:FD:0D:D7:17:4A,-52
547,2,2.96,0.0,0.5,2025-07-31 01:23:31,24:FD:0D:D7:17:4A,-58
548,1,8.26,0.78,0.57,2025-07-31 01:23:35,24:FD:0D:D7:17:4A,-51
549,2,2.96,0.0,0.5,2025-07-31 01:23:40,24:FD:0D:D7:17:4A,-57
550,1,8.26,0.78,0.57,2025-07-31 01:23:44,24:FD:0D:D7:17:4A,-51
551,2,2.96,0.0,0.5,2025-07-31 01:23:49,24:FD:0D:D7:17:4A,-59
552,1,8.26,0.78,0.57,2025-07-31 01:23:53,24:FD:0D:D7:17:4A,-51
553,2,2.96,0.0,0.5,2025-07-31 01:23:57,24:FD:0D:D7:17:4A,-58
554,1,8.26,0.78,0.57,2025-07-31 01:24:02,24:FD:0D:D7:17:4A,-51
555,2,2.96,0.0,0.5,2025-07-31 01:24:06,24:FD:0D:D7:17:4A,-63
556,1,8.26,0.78,0.57,2025-07-31 01:24:11,24:FD:0D:D7:17:4A,-52
557,2,2.96,0.0,0.5,2025-07-31 01:24:15,24:FD:0D:D7:17:4A,-57
558,1,8.26,0.78,0.57,2025-07-31 01:24:20,24:FD:0D:D7:17:4A,-50
559,2,2.96,0.0,0.5,2025-07-31 01:24:23,24:FD:0D:D7:17:4A,-64
560,1,8.26,0.78,0.57,2025-07-31 01:24:29,24:FD:0D:D7:17:4A,-51
561,2,2.96,0.0,0.5,2025-07-31 01:24:32,24:FD:0D:D7:17:4A,-56
562,1,8.26,0.78,0.57,2025-07-31 01:24:38,24:FD:0D:D7:17:4A,-50
563,2,2.96,0.0,0.5,2025-07-31 01:24:58,24:FD:0D:D7:17:4A,-58
564,1,8.26,0.78,0.57,2025-07-31 01:25:05,24:FD:0D:D7:17:4A,-51
565,2,2.96,0.0,0.5,2025-07-31 01:25:07,24:FD:0D:D7:17:4A,-59
566,1,8.26,0.78,0.57,2025-07-31 01:25:14,24:FD:0D:D7:17:4A,-53
567,2,2.96,0.0,0.5,2025-07-31 01:25:15,24:FD:0D:D7:17:4A,-63
568,1,8.26,0.78,0.57,2025-07-31 01:25:23,24:FD:0D:D7:17:4A,-50
569,2,2.96,0.0,0.5,2025-07-31 01:25:24,24:FD:0D:D7:17:4A,-59
570,1,8.26,0.78,0.57,2025-07-31 01:25:32,24:FD:0D:D7:17:4A,-52
571,2,2.96,0.0,0.5,2025-07-31 01:25:32,24:FD:0D:D7:17:4A,-62
572,1,8.26,0.78,0.57,2025-07-31 01:25:41,24:FD:0D:D7:17:4A,-52
573,2,2.96,0.0,0.5,2025-07-31 01:25:41,24:FD:0D:D7:17:4A,-60
574,1,8.26,0.78,0.57,2025-07-31 01:25:50,24:FD:0D:D7:17:4A,-51
575,2,2.96,0.0,0.5,2025-07-31 01:25:58,24:FD:0D:D7:17:4A,-58
576,1,8.26,0.78,0.57,2025-07-31 01:25:58,24:FD:0D:D7:17:4A,-51
577,2,2.96,0.0,0.5,2025-07-31 01:26:07,24:FD:0D:D7:17:4A,-57
578,1,8.26,0.78,0.57,2025-07-31 01:26:08,24:FD:0D:D7:17:4A,-52
579,2,2.96,0.0,0.5,2025-07-31 01:26:16,24:FD:0D:D7:17:4A,-63
580,1,8.26,0.78,0.57,2025-07-31 01:26:16,24:FD:0D:D7:17:4A,-51
581,2,2.96,0.0,0.5,2025-07-31 01:26:25,24:FD:0D:D7:17:4A,-57
582,1,8.26,0.78,0.57,2025-07-31 01:26:25,24:FD:0D:D7:17:4A,-52
583,2,2.96,0.0,0.5,2025-07-31 01:26:33,24:FD:0D:D7:17:4A,-63
584,1,8.26,0.78,0.57,2025-07-31 01:26:34,24:FD:0D:D7:17:4A,-51
585,2,2.96,0.0,0.5,2025-07-31 01:26:42,24:FD:0D:D7:17:4A,-57
586,1,8.26,0.78,0.57,2025-07-31 01:26:43,24:FD:0D:D7:17:4A,-51
587,2,2.96,0.0,0.5,2025-07-31 01:26:50,24:FD:0D:D7:17:4A,-56
588,1,8.26,0.78,0.57,2025-07-31 01:26:52,24:FD:0D:D7:17:4A,-53
589,2,2.96,0.0,0.5,2025-07-31 01:26:59,24:FD:0D:D7:17:4A,-57
590,1,8.26,0.78,0.57,2025-07-31 01:27:01,24:FD:0D:D7:17:4A,-52
591,2,2.96,0.0,0.5,2025-07-31 01:27:07,24:FD:0D:D7:17:4A,-64
592,1,8.26,0.78,0.57,2025-07-31 01:27:10,24:FD:0D:D7:17:4A,-52
593,2,2.96,0.0,0.5,2025-07-31 01:27:16,24:FD:0D:D7:17:4A,-62
594,1,8.26,0.78,0.57,2025-07-31 01:27:19,24:FD:0D:D7:17:4A,-52
595,2,2.96,0.0,0.5,2025-07-31 01:27:25,24:FD:0D:D7:17:4A,-56
596,1,8.26,0.78,0.57,2025-07-31 01:27:28,24:FD:0D:D7:17:4A,-52
597,2,2.96,0.0,0.5,2025-07-31 01:27:34,24:FD:0D:D7:17:4A,-62
598,1,8.26,0.78,0.57,2025-07-31 01:27:37,24:FD:0D:D7:17:4A,-51
599,1,8.26,0.78,0.57,2025-07-31 01:27:46,24:FD:0D:D7:17:4A,-52
600,2,2.96,0.0,0.5,2025-07-31 01:27:51,24:FD:0D:D7:17:4A,-62
601,1,8.26,0.78,0.57,2025-07-31 01:27:55,24:FD:0D:D7:17:4A,-52
602,2,2.96,0.0,0.5,2025-07-31 01:27:59,24:FD:0D:D7:17:4A,-59
603,1,8.26,0.78,0.57,2025-07-31 01:28:03,24:FD:0D:D7:17:4A,-51
604,2,2.96,0.0,0.5,2025-07-31 01:28:08,24:FD:0D:D7:17:4A,-60
605,1,8.26,0.78,0.57,2025-07-31 01:28:12,24:FD:0D:D7:17:4A,-51
606,2,2.96,0.0,0.5,2025-07-31 01:28:16,24:FD:0D:D7:17:4A,-57
607,1,8.26,0.78,0.57,2025-07-31 01:28:21,24:FD:0D:D7:17:4A,-51
608,2,2.96,0.0,0.5,2025-07-31 01:28:25,24:FD:0D:D7:17:4A,-57
609,1,8.26,0.78,0.57,2025-07-31 01:28:30,24:FD:0D:D7:17:4A,-51
610,2,2.96,0.0,0.5,2025-07-31 01:28:34,24:FD:0D:D7:17:4A,-57
611,1,8.26,0.78,0.57,2025-07-31 01:28:39,24:FD:0D:D7:17:4A,-51
612,2,2.96,0.0,0.5,2025-07-31 01:28:42,24:FD:0D:D7:17:4A,-55
613,1,8.26,0.78,0.57,2025-07-31 01:28:48,24:FD:0D:D7:17:4A,-51
614,2,2.96,0.0,0.5,2025-07-31 01:28:51,24:FD:0D:D7:17:4A,-56
615,1,8.26,0.78,0.57,2025-07-31 01:28:57,24:FD:0D:D7:17:4A,-51
616,2,2.96,0.0,0.5,2025-07-31 01:29:00,24:FD:0D:D7:17:4A,-56
617,1,8.26,0.78,0.57,2025-07-31 01:29:06,24:FD:0D:D7:17:4A,-53
618,2,2.96,0.0,0.5,2025-07-31 01:29:08,24:FD:0D:D7:17:4A,-56
619,1,8.26,0.78,0.57,2025-07-31 01:29:15,24:FD:0D:D7:17:4A,-51
620,2,2.96,0.0,0.5,2025-07-31 01:29:17,24:FD:0D:D7:17:4A,-57
621,1,8.26,0.78,0.57,2025-07-31 01:29:24,24:FD:0D:D7:17:4A,-51
622,2,2.96,0.0,0.5,2025-07-31 01:29:25,24:FD:0D:D7:17:4A,-57
623,1,8.26,0.78,0.57,2025-07-31 01:29:33,24:FD:0D:D7:17:4A,-52
624,2,2.96,0.0,0.5,2025-07-31 01:29:34,24:FD:0D:D7:17:4A,-64
625,1,8.26,0.78,0.57,2025-07-31 01:29:42,24:FD:0D:D7:17:4A,-51
626,2,2.96,0.0,0.5,2025-07-31 01:29:43,24:FD:0D:D7:17:4A,-61
627,1,8.26,0.78,0.57,2025-07-31 01:29:51,24:FD:0D:D7:17:4A,-51
628,2,2.96,0.0,0.5,2025-07-31 01:29:52,24:FD:0D:D7:17:4A,-65
629,1,8.26,0.78,0.57,2025-07-31 01:30:00,24:FD:0D:D7:17:4A,-51
630,2,2.96,0.0,0.5,2025-07-31 01:30:01,24:FD:0D:D7:17:4A,-57
631,1,8.26,0.78,0.57,2025-07-31 01:30:09,24:FD:0D:D7:17:4A,-51
632,2,2.96,0.0,0.5,2025-07-31 01:30:09,24:FD:0D:D7:17:4A,-57
633,2,2.96,0.0,0.5,2025-07-31 01:30:18,24:FD:0D:D7:17:4A,-59
634,1,8.26,0.78,0.57,2025-07-31 01:30:18,24:FD:0D:D7:17:4A,-52
635,2,2.96,0.0,0.5,2025-07-31 01:30:26,24:FD:0D:D7:17:4A,-58
636,1,8.26,0.78,0.57,2025-07-31 01:30:27,24:FD:0D:D7:17:4A,-51
637,2,2.96,0.0,0.5,2025-07-31 01:30:35,24:FD:0D:D7:17:4A,-59
638,1,8.26,0.78,0.57,2025-07-31 01:30:36,24:FD:0D:D7:17:4A,-51
639,2,2.96,0.0,0.5,2025-07-31 01:30:44,24:FD:0D:D7:17:4A,-59
640,1,8.26,0.78,0.57,2025-07-31 01:30:44,24:FD:0D:D7:17:4A,-52
641,2,2.96,0.0,0.5,2025-07-31 01:30:52,24:FD:0D:D7:17:4A,-64
642,1,8.26,0.78,0.57,2025-07-31 01:30:53,24:FD:0D:D7:17:4A,-52
643,2,2.96,0.0,0.5,2025-07-31 01:31:01,24:FD:0D:D7:17:4A,-62
644,1,8.26,0.78,0.57,2025-07-31 01:31:02,24:FD:0D:D7:17:4A,-52
645,2,2.96,0.0,0.5,2025-07-31 01:31:09,24:FD:0D:D7:17:4A,-63
646,1,8.26,0.78,0.57,2025-07-31 01:31:11,24:FD:0D:D7:17:4A,-52
647,2,2.96,0.0,0.5,2025-07-31 01:31:18,24:FD:0D:D7:17:4A,-62
648,1,8.26,0.78,0.57,2025-07-31 01:31:21,24:FD:0D:D7:17:4A,-51
649,2,2.96,0.0,0.5,2025-07-31 01:31:27,24:FD:0D:D7:17:4A,-55
650,1,8.26,0.78,0.57,2025-07-31 01:31:29,24:FD:0D:D7:17:4A,-54
651,2,2.96,0.0,0.5,2025-07-31 01:31:35,24:FD:0D:D7:17:4A,-60
652,1,8.26,0.78,0.57,2025-07-31 01:31:38,24:FD:0D:D7:17:4A,-51
653,2,2.96,0.0,0.5,2025-07-31 01:31:44,24:FD:0D:D7:17:4A,-60
654,1,8.26,0.78,0.57,2025-07-31 01:31:48,24:FD:0D:D7:17:4A,-51
655,2,2.96,0.0,0.5,2025-07-31 01:31:52,24:FD:0D:D7:17:4A,-59
656,1,8.26,0.78,0.57,2025-07-31 01:31:57,24:FD:0D:D7:17:4A,-51
657,2,2.96,0.0,0.5,2025-07-31 01:32:01,24:FD:0D:D7:17:4A,-56
658,1,8.26,0.78,0.57,2025-07-31 01:32:06,24:FD:0D:D7:17:4A,-52
659,2,2.96,0.0,0.5,2025-07-31 01:32:09,24:FD:0D:D7:17:4A,-54
660,1,8.26,0.78,0.57,2025-07-31 01:32:15,24:FD:0D:D7:17:4A,-52
661,2,2.96,0.0,0.5,2025-07-31 01:32:18,24:FD:0D:D7:17:4A,-54
662,1,8.26,0.78,0.57,2025-07-31 01:32:23,24:FD:0D:D7:17:4A,-51
663,2,2.96,0.0,0.5,2025-07-31 01:32:27,24:FD:0D:D7:17:4A,-58
664,1,8.26,0.78,0.57,2025-07-31 01:32:32,24:FD:0D:D7:17:4A,-52
665,2,2.96,0.0,0.5,2025-07-31 01:32:35,24:FD:0D:D7:17:4A,-59
666,1,8.26,0.78,0.57,2025-07-31 01:32:41,24:FD:0D:D7:17:4A,-52
667,2,2.96,0.0,0.5,2025-07-31 01:32:44,24:FD:0D:D7:17:4A,-59
668,1,8.26,0.78,0.57,2025-07-31 01:32:50,24:FD:0D:D7:17:4A,-53
669,2,2.96,0.0,0.5,2025-07-31 01:32:52,24:FD:0D:D7:17:4A,-57
670,1,8.26,0.78,0.57,2025-07-31 01:32:59,24:FD:0D:D7:17:4A,-51
671,2,2.96,0.0,0.5,2025-07-31 01:33:01,24:FD:0D:D7:17:4A,-58
672,1,8.26,0.78,0.57,2025-07-31 01:33:08,24:FD:0D:D7:17:4A,-51
673,2,2.96,0.0,0.5,2025-07-31 01:33:09,24:FD:0D:D7:17:4A,-62
674,1,8.26,0.78,0.57,2025-07-31 01:33:17,24:FD:0D:D7:17:4A,-52
675,2,2.96,0.0,0.5,2025-07-31 01:33:18,24:FD:0D:D7:17:4A,-60
676,1,8.26,0.78,0.57,2025-07-31 01:33:26,24:FD:0D:D7:17:4A,-52
677,2,2.96,0.0,0.5,2025-07-31 01:33:27,24:FD:0D:D7:17:4A,-65
678,1,8.26,0.78,0.57,2025-07-31 01:33:35,24:FD:0D:D7:17:4A,-51
679,2,2.96,0.0,0.5,2025-07-31 01:33:36,24:FD:0D:D7:17:4A,-60
680,1,8.26,0.78,0.57,2025-07-31 01:33:44,24:FD:0D:D7:17:4A,-52
